date,revenue,quantity,category
2022-04-29,14222.650000000001,5,Hybrid Bike
2023-07-13,1958.95,1,Folding Bike
2022-04-20,8238.74,2,Mountain Bike
2022-07-18,4168.53,1,Hybrid Bike
2021-01-21,8521.59,3,Electric Bike
2021-07-24,13746.96,3,Cruiser
2023-10-10,1411.66,2,Folding Bike
2022-12-29,1308.82,2,Folding Bike
2023-08-27,3248.08,4,Folding Bike
2024-01-03,2425.27,1,Electric Bike
2020-01-29,16083.85,5,Hybrid Bike
2022-01-25,18338.12,4,Road Bike
2023-11-05,3247.99,1,Electric Bike
2021-06-07,13512.689999999999,3,Road Bike
2021-07-07,8419.08,3,Cruiser
2021-07-24,13205.46,3,Electric Bike
2021-09-13,3047.34,2,Folding Bike
2022-09-01,5162.28,3,BMX
2020-10-11,3924.08,4,Road Bike
2022-09-17,1843.73,1,Hybrid Bike
2021-09-15,15266.0,4,Electric Bike
2020-09-01,10011.08,4,Road Bike
2021-12-07,3018.28,4,BMX
2023-03-29,1530.6,5,Folding Bike
2020-12-14,8601.2,5,BMX
2024-06-19,8526.3,3,Road Bike
2021-09-16,4854.76,2,Cruiser
2021-03-01,7202.72,4,Road Bike
2022-10-21,14291.369999999999,3,Road Bike
2023-10-29,17480.52,4,Folding Bike
2022-09-03,6295.74,2,BMX
2024-06-18,7609.2,5,BMX
2023-12-18,16379.949999999999,5,BMX
2020-10-25,4359.99,1,BMX
2021-11-20,14907.56,4,Electric Bike
2021-05-08,2189.04,1,Mountain Bike
2024-07-01,3689.08,2,BMX
2022-04-16,3256.88,1,Road Bike
2023-04-18,2505.8,4,Cruiser
2024-01-05,3923.64,4,Folding Bike
2023-11-13,11886.42,3,Electric Bike
2023-09-17,2635.98,3,Folding Bike
2021-10-16,9435.52,2,Cruiser
2022-11-23,2479.18,1,Mountain Bike
2023-03-14,8155.86,2,Electric Bike
2021-09-11,16881.1,5,Hybrid Bike
2024-06-11,9338.34,2,Road Bike
2021-07-29,12954.66,3,Hybrid Bike
2023-02-26,2529.67,1,Folding Bike
2021-02-05,8056.16,4,Folding Bike
2022-01-07,5549.56,4,BMX
2020-04-25,4385.86,2,BMX
2024-01-21,14581.6,5,Road Bike
2021-03-05,3840.98,2,Cruiser
2024-03-27,4833.23,1,Mountain Bike
2021-06-29,14393.92,4,Road Bike
2023-02-19,19921.15,5,Mountain Bike
2023-07-26,22676.85,5,Folding Bike
2023-09-05,4783.41,1,Cruiser
2020-04-21,8650.4,5,Electric Bike
2024-01-03,6750.950000000001,5,Folding Bike
2023-04-09,3403.38,1,Electric Bike
2023-09-15,648.93,1,Cruiser
2021-08-21,12161.43,3,Hybrid Bike
2020-03-08,7321.78,2,Cruiser
2023-05-19,7046.82,3,Cruiser
2023-08-24,7923.16,4,Hybrid Bike
2022-09-03,2299.4,1,Road Bike
2020-02-27,13575.48,4,Electric Bike
2021-01-04,4621.16,4,Cruiser
2023-06-21,6978.150000000001,5,Electric Bike
2020-08-26,2073.74,1,Mountain Bike
2021-05-19,1479.66,2,Mountain Bike
2022-04-29,18897.05,5,Folding Bike
2024-05-04,5741.82,3,Cruiser
2021-10-24,1705.54,2,Road Bike
2023-06-19,2271.12,2,Folding Bike
2020-11-28,16734.4,5,Hybrid Bike
2021-03-26,1443.5,1,Folding Bike
2023-01-12,11610.84,4,Mountain Bike
2022-12-18,2575.91,1,BMX
2020-04-27,9389.75,5,Cruiser
2022-10-30,5328.96,4,Hybrid Bike
2022-09-24,3525.82,1,Electric Bike
2021-08-30,11497.74,3,Folding Bike
2023-11-17,24469.35,5,BMX
2023-04-21,1063.49,1,Mountain Bike
2023-05-26,15360.85,5,Road Bike
2021-02-06,8614.44,3,Mountain Bike
2020-12-17,16756.76,4,Mountain Bike
2022-02-14,17171.0,4,BMX
2020-05-11,2288.25,3,Cruiser
2021-12-16,12952.56,4,Road Bike
2022-09-16,1834.28,1,BMX
2020-04-18,4192.68,3,BMX
2020-08-04,9290.82,2,Mountain Bike
2022-06-30,7897.96,2,BMX
2023-09-22,2312.48,4,Electric Bike
2020-04-12,2238.41,1,Folding Bike
2023-05-31,1508.72,4,Road Bike
2023-10-30,5231.44,4,Electric Bike
2022-11-28,3566.21,1,Cruiser
2023-11-26,14557.15,5,Mountain Bike
2021-07-08,15972.15,5,Hybrid Bike
2024-01-15,5779.5,2,Hybrid Bike
2021-07-03,14743.59,3,Road Bike
2024-05-03,3197.92,1,Electric Bike
2021-09-08,4287.84,1,Road Bike
2021-04-05,9754.52,2,Electric Bike
2023-08-02,17971.24,4,Hybrid Bike
2021-02-26,18263.800000000003,5,Mountain Bike
2024-05-30,4384.44,1,Folding Bike
2022-08-01,2886.18,2,Hybrid Bike
2023-09-29,8496.45,5,Hybrid Bike
2022-12-05,3676.42,1,Electric Bike
2021-03-03,7014.2,4,BMX
2021-02-11,5013.28,4,BMX
2020-09-22,6812.26,2,Folding Bike
2023-01-16,3889.84,1,Cruiser
2023-07-14,9400.62,2,Electric Bike
2021-08-23,1366.44,4,Cruiser
2021-12-09,2259.0,3,Cruiser
2020-03-01,3981.99,1,Road Bike
2021-09-16,6214.700000000001,5,Folding Bike
2021-02-05,4851.96,2,BMX
2023-02-27,23558.25,5,Folding Bike
2021-04-07,3076.96,1,Folding Bike
2022-10-17,8446.650000000001,3,BMX
2022-04-26,8842.55,5,BMX
2022-07-09,16990.050000000003,5,Cruiser
2022-11-09,4987.82,2,Road Bike
2020-04-19,9194.84,4,Cruiser
2023-11-08,20190.1,5,Folding Bike
2022-08-16,5352.9,3,BMX
2023-02-05,3518.7,2,BMX
2022-08-07,4415.35,5,Cruiser
2021-08-08,18645.52,4,Folding Bike
2020-02-09,1607.7,5,Electric Bike
2020-09-29,10958.789999999999,3,BMX
2022-11-08,8313.09,3,Mountain Bike
2021-04-03,8710.26,2,Hybrid Bike
2024-08-12,9159.0,3,Mountain Bike
2021-04-13,12472.32,3,Road Bike
2020-12-11,13181.900000000001,5,Road Bike
2020-03-28,3303.74,2,Electric Bike
2024-05-24,2943.42,2,BMX
2022-01-10,9235.1,2,Mountain Bike
2023-05-12,3153.77,1,BMX
2022-04-14,5600.98,2,BMX
2022-04-13,6934.34,2,BMX
2023-02-07,2432.2,2,BMX
2023-10-22,9741.849999999999,5,Electric Bike
2024-09-21,1224.04,1,Mountain Bike
2022-10-10,19446.2,4,Road Bike
2020-10-31,919.75,1,Hybrid Bike
2021-01-30,12197.34,3,Cruiser
2024-09-07,10757.19,3,Cruiser
2023-04-30,9146.54,2,Road Bike
2022-03-30,9370.72,4,Electric Bike
2020-06-30,19100.08,4,Mountain Bike
2022-08-17,3834.14,1,Cruiser
2024-05-05,8975.76,2,Hybrid Bike
2024-02-03,10043.0,5,BMX
2020-01-02,259.95,1,Cruiser
2023-05-14,12135.48,3,Hybrid Bike
2020-01-30,8889.62,2,BMX
2023-08-16,12420.599999999999,3,Electric Bike
2024-06-26,16501.05,5,Electric Bike
2023-07-23,5486.85,3,Mountain Bike
2023-11-11,17017.92,4,Hybrid Bike
2023-10-27,10536.76,4,Mountain Bike
2021-06-02,658.15,1,Mountain Bike
2020-09-20,11827.41,3,Cruiser
2021-08-25,8646.54,2,Mountain Bike
2024-08-08,12426.300000000001,5,Cruiser
2020-06-26,3851.23,1,Hybrid Bike
2020-06-02,1325.86,1,Folding Bike
2023-11-16,6407.66,2,Mountain Bike
2022-12-25,7402.849999999999,5,Folding Bike
2021-09-05,3353.25,3,Mountain Bike
2020-05-20,11491.95,3,Hybrid Bike
2022-05-17,7913.12,2,Electric Bike
2020-06-03,993.0,1,Cruiser
2020-12-24,13401.15,5,BMX
2022-06-23,6293.52,2,Hybrid Bike
2021-07-07,13116.64,4,Mountain Bike
2021-09-25,2006.67,3,Hybrid Bike
2022-06-22,8681.34,2,Cruiser
2023-10-01,5318.4,3,Cruiser
2023-09-20,10845.88,4,Cruiser
2024-09-09,12390.3,5,BMX
2023-08-18,17518.800000000003,5,Folding Bike
2023-05-16,14115.03,3,Road Bike
2022-02-18,11041.05,5,Cruiser
2022-07-27,21142.3,5,Electric Bike
2024-09-08,17437.2,4,BMX
2023-04-07,5042.08,2,Cruiser
2024-09-20,12109.11,3,BMX
2024-02-27,1312.28,1,Electric Bike
2021-04-19,14503.8,4,Road Bike
2021-12-02,2374.83,3,Folding Bike
2023-09-02,8750.84,4,Folding Bike
2020-07-07,2015.84,4,Mountain Bike
2022-07-01,17212.05,5,BMX
2022-06-15,2141.37,1,Mountain Bike
2022-12-25,15215.4,5,Electric Bike
2023-05-01,19119.949999999997,5,Electric Bike
2022-04-29,5949.0,2,Cruiser
2021-11-08,2938.33,1,Electric Bike
2024-05-13,1377.3899999999999,3,Electric Bike
2021-10-13,4861.79,1,Hybrid Bike
2024-08-12,427.98,2,Hybrid Bike
2023-10-08,16327.72,4,Folding Bike
2024-09-21,1149.9,1,Road Bike
2021-10-20,13150.920000000002,3,Electric Bike
2020-08-31,8256.2,4,Mountain Bike
2023-03-16,9166.48,4,Hybrid Bike
2020-11-17,11164.449999999999,5,Cruiser
2022-07-11,3301.42,2,Road Bike
2023-10-03,882.41,1,Hybrid Bike
2022-06-01,1442.38,1,Mountain Bike
2023-02-18,4502.75,5,Road Bike
2020-08-22,368.76,1,Mountain Bike
2020-08-23,2818.38,3,Hybrid Bike
2022-09-06,21273.25,5,BMX
2022-02-27,10221.42,3,Road Bike
2020-09-30,9106.48,4,Folding Bike
2020-10-12,1883.56,4,Hybrid Bike
2022-12-12,1578.4,1,BMX
2023-05-21,926.66,1,Cruiser
2023-09-16,14885.0,5,Road Bike
2021-04-06,3287.39,1,Hybrid Bike
2021-02-10,16430.6,4,Road Bike
2023-01-02,18754.48,4,Electric Bike
2020-04-17,16670.350000000002,5,Hybrid Bike
2022-06-12,703.19,1,Folding Bike
2021-12-05,6794.02,2,BMX
2020-07-02,12633.36,4,Electric Bike
2020-01-11,1102.35,5,Hybrid Bike
2024-02-18,9924.68,2,Cruiser
2020-10-20,9745.52,4,Folding Bike
2020-05-23,16319.56,4,Folding Bike
2023-05-09,1783.97,1,Road Bike
2022-03-10,3581.51,1,BMX
2024-01-28,15538.35,5,Cruiser
2022-03-12,12908.88,4,Folding Bike
2020-12-06,3624.18,3,Hybrid Bike
2023-04-07,7045.36,4,Road Bike
2023-05-25,22354.8,5,Folding Bike
2022-09-28,7846.65,5,Folding Bike
2023-06-13,8129.9400000000005,3,Road Bike
2021-11-21,3218.48,1,Mountain Bike
2024-07-14,7580.2,4,Cruiser
2024-03-15,9802.0,5,Electric Bike
2022-08-09,7820.9,2,Mountain Bike
2024-01-05,9476.68,4,Electric Bike
2024-02-15,7028.04,4,Hybrid Bike
2020-11-29,14996.949999999999,5,Electric Bike
2020-12-05,2103.68,1,Road Bike
2024-04-04,10122.64,4,Electric Bike
2023-11-24,16033.88,4,Mountain Bike
2022-10-26,6855.1,2,BMX
2021-12-05,660.52,2,Electric Bike
2022-10-15,869.8499999999999,3,Mountain Bike
2023-11-29,5739.28,4,Electric Bike
2024-06-16,3362.52,2,Hybrid Bike
2022-08-06,300.86,1,Electric Bike
2020-08-24,1608.54,2,Folding Bike
2020-02-24,10597.710000000001,3,Electric Bike
2021-07-18,5364.0,2,Cruiser
2023-06-30,4111.950000000001,3,Cruiser
2023-10-27,3379.88,2,Hybrid Bike
2021-01-04,884.19,3,Folding Bike
2020-10-15,9553.6,2,Cruiser
2022-04-14,9822.48,3,Mountain Bike
2020-06-26,9770.55,3,Cruiser
2022-08-13,8529.99,3,Hybrid Bike
2021-07-22,1344.76,1,Folding Bike
2023-09-04,363.15,1,Folding Bike
2023-07-12,3513.52,4,BMX
2020-03-19,17899.100000000002,5,Folding Bike
2023-10-16,19641.92,4,Cruiser
2021-01-29,19793.65,5,BMX
2023-01-01,12072.3,3,Electric Bike
2023-01-27,7117.049999999999,3,BMX
2023-06-21,4665.0,4,Electric Bike
2020-11-07,1816.88,2,Road Bike
2020-08-16,10119.04,4,Folding Bike
2022-02-19,551.15,1,BMX
2022-01-25,6756.04,2,Hybrid Bike
2020-03-10,837.0899999999999,3,Mountain Bike
2024-01-19,7032.24,3,Cruiser
2021-01-26,12990.92,4,Electric Bike
2021-09-12,9619.05,5,Road Bike
2020-05-16,378.93,1,Folding Bike
2022-01-18,18849.3,5,Hybrid Bike
2021-03-10,5731.25,5,Hybrid Bike
2024-08-18,4712.56,2,Road Bike
2021-11-13,649.4,2,Road Bike
2022-05-05,3600.28,2,Folding Bike
2024-01-04,5934.700000000001,5,BMX
2023-09-20,1271.25,3,Hybrid Bike
2021-03-08,5974.5,5,Mountain Bike
2022-08-21,15190.599999999999,5,Electric Bike
2020-06-07,4079.1,2,Road Bike
2022-09-01,12018.119999999999,3,Mountain Bike
2023-04-13,3271.53,1,Folding Bike
2020-09-11,6242.73,3,Hybrid Bike
2021-09-21,8812.32,4,Road Bike
2021-06-07,974.38,2,BMX
2024-01-20,975.2,2,Electric Bike
2021-05-11,5776.14,2,Folding Bike
2024-08-14,2397.74,2,Electric Bike
2024-04-22,3382.6499999999996,3,Hybrid Bike
2022-08-06,3409.22,1,Hybrid Bike
2024-07-18,16089.449999999999,5,Hybrid Bike
2023-08-26,5992.74,3,BMX
2024-05-14,4652.59,1,Road Bike
2021-08-20,16451.28,4,Folding Bike
2021-07-30,11059.68,3,Road Bike
2022-01-19,24439.15,5,Mountain Bike
2023-09-05,3506.13,3,Road Bike
2024-07-14,10503.24,3,Cruiser
2023-03-16,1516.96,4,Folding Bike
2020-02-16,5391.34,2,BMX
2022-07-14,8527.98,2,BMX
2020-06-24,4999.14,2,BMX
2024-04-17,4205.75,1,Road Bike
2021-11-21,13685.1,5,Cruiser
2024-05-24,8817.960000000001,3,BMX
2022-06-23,1355.66,1,Electric Bike
2021-07-29,9675.32,4,Cruiser
2023-06-10,9018.44,2,BMX
2022-10-24,3378.9,1,BMX
2020-10-17,12562.920000000002,3,Hybrid Bike
2021-08-05,2487.51,1,Folding Bike
2021-05-08,12749.25,5,Folding Bike
2023-01-31,767.08,2,Hybrid Bike
2023-01-08,2202.2,1,Electric Bike
2023-11-12,18838.699999999997,5,Folding Bike
2020-11-09,880.2,4,Hybrid Bike
2020-09-23,11048.900000000001,5,Electric Bike
2023-05-12,7460.04,2,BMX
2022-11-02,692.1,1,Road Bike
2022-09-20,18103.35,5,Mountain Bike
2024-01-20,8601.74,2,Hybrid Bike
2023-03-03,11138.55,3,Road Bike
2023-09-21,2435.4,1,BMX
2021-08-28,3856.35,5,Folding Bike
2021-01-10,6815.700000000001,5,Mountain Bike
2022-11-22,15761.04,4,Electric Bike
2023-01-19,5287.92,2,Hybrid Bike
2023-10-28,13718.64,4,Electric Bike
2021-04-06,1260.71,1,Hybrid Bike
2023-03-11,9293.32,4,Road Bike
2023-11-07,3840.49,1,BMX
2024-04-24,16052.48,4,Electric Bike
2023-02-28,24367.05,5,Mountain Bike
2020-11-22,5770.92,4,Folding Bike
2020-04-14,3847.9,1,BMX
2024-08-26,10384.0,4,Electric Bike
2020-11-14,3094.9,5,Electric Bike
2021-08-13,16029.349999999999,5,Hybrid Bike
2023-06-08,11360.07,3,Electric Bike
2023-04-23,1499.77,1,Cruiser
2022-07-16,16423.55,5,Hybrid Bike
2020-10-19,8444.369999999999,3,Road Bike
2022-02-20,9240.0,2,Hybrid Bike
2022-01-26,5828.96,4,Electric Bike
2020-08-18,8440.25,5,Cruiser
2024-01-30,2262.8,4,Road Bike
2020-03-25,14747.369999999999,3,Cruiser
2021-06-28,1107.2,1,Folding Bike
2020-11-27,11000.58,3,Mountain Bike
2022-12-23,10350.2,4,Cruiser
2020-09-23,1592.47,1,BMX
2021-10-25,438.14,2,BMX
2021-08-08,17004.4,5,Road Bike
2020-12-12,3511.96,2,Hybrid Bike
2021-09-26,5559.8099999999995,3,Cruiser
2024-04-22,4699.01,1,Mountain Bike
2024-03-22,19941.0,5,Cruiser
2020-01-02,4650.82,1,Hybrid Bike
2021-07-30,4522.3,1,Cruiser
2020-03-08,1547.07,1,Electric Bike
2020-01-30,11973.56,4,BMX
2020-01-19,3669.7,1,Hybrid Bike
2024-04-24,4939.48,1,Electric Bike
2023-04-21,7264.0,2,BMX
2022-06-05,7022.1,2,Road Bike
2023-08-12,13584.57,3,Mountain Bike
2021-09-22,12048.24,4,Road Bike
2023-05-15,4304.44,2,Electric Bike
2023-04-19,1550.2,2,Folding Bike
2021-04-03,23758.1,5,Folding Bike
2021-11-24,837.3,1,Cruiser
2022-05-21,4710.28,2,BMX
2021-08-24,9484.18,2,Mountain Bike
2023-03-25,14533.14,3,Cruiser
2020-09-27,6776.039999999999,3,Hybrid Bike
2022-01-23,9873.45,3,BMX
2021-07-13,8887.9,5,Electric Bike
2022-02-07,8279.6,2,BMX
2020-05-26,4416.96,3,Mountain Bike
2021-10-30,17649.28,4,Mountain Bike
2020-06-18,1487.28,1,Road Bike
2021-08-14,3264.03,1,BMX
2020-10-23,14521.800000000001,3,Cruiser
2021-11-11,1731.0,1,Cruiser
2023-11-05,7318.2,2,Folding Bike
2022-10-05,2781.3,2,Mountain Bike
2022-09-13,3608.34,2,Hybrid Bike
2022-03-19,15465.28,4,Road Bike
2020-07-19,14678.64,3,Road Bike
2024-06-18,4971.63,3,Hybrid Bike
2024-03-19,2713.48,4,Electric Bike
2023-08-05,10723.98,3,Cruiser
2021-09-28,10104.3,5,Electric Bike
2022-03-08,14673.35,5,Cruiser
2020-03-26,11673.119999999999,3,BMX
2023-03-03,5372.1,3,Cruiser
2024-05-30,16140.8,4,Electric Bike
2023-04-11,1211.58,3,BMX
2020-05-10,5633.84,4,Cruiser
2021-10-04,9722.9,2,Electric Bike
2022-09-15,7544.34,2,Folding Bike
2021-04-07,10118.92,4,Folding Bike
2022-06-29,20777.3,5,BMX
2021-10-05,9472.0,4,BMX
2022-04-27,2495.63,1,Cruiser
2020-09-09,5126.700000000001,3,Electric Bike
2022-08-21,17850.16,4,Cruiser
2020-04-30,12782.97,3,Folding Bike
2024-03-10,638.8499999999999,3,Road Bike
2020-05-10,13427.25,3,Road Bike
2024-01-11,6682.1,5,Mountain Bike
2024-02-29,12566.12,4,BMX
2020-12-18,1466.98,2,Electric Bike
2021-11-12,19124.12,4,Cruiser
2021-09-09,370.57,1,BMX
2022-02-14,6392.04,4,Cruiser
2021-12-25,2481.09,1,Electric Bike
2023-08-05,18151.08,4,Road Bike
2021-05-09,7929.62,2,Hybrid Bike
2023-01-11,8592.9,5,BMX
2021-08-28,1637.07,1,Mountain Bike
2023-08-15,7140.82,2,Electric Bike
2020-08-29,9490.08,3,Road Bike
2020-09-29,1747.6,2,Cruiser
2022-05-07,15164.92,4,BMX
2021-08-02,1667.8500000000001,3,Mountain Bike
2023-02-15,5360.91,3,Road Bike
2024-08-08,1442.22,1,BMX
2022-11-25,4040.64,1,Road Bike
2021-01-16,1018.7,5,Folding Bike
2023-03-20,269.21,1,Folding Bike
2022-07-07,5639.46,3,Mountain Bike
2021-12-26,1624.96,4,Folding Bike
2021-10-16,7450.16,4,Mountain Bike
2021-07-12,18098.96,4,Cruiser
2022-12-29,4627.84,2,Hybrid Bike
2020-03-10,2020.9,5,Cruiser
2021-01-01,16521.55,5,Road Bike
2022-11-04,948.99,1,Folding Bike
2022-09-21,9707.039999999999,3,Hybrid Bike
2021-08-01,11065.150000000001,5,Road Bike
2023-03-18,1603.67,1,BMX
2024-08-28,9404.97,3,Hybrid Bike
2023-02-17,5610.5,5,Electric Bike
2024-08-19,14391.4,4,Electric Bike
2024-02-21,1795.6,5,Electric Bike
2024-07-09,8438.76,2,Folding Bike
2022-09-15,20927.550000000003,5,BMX
2020-11-30,10126.05,5,Cruiser
2020-08-03,8232.46,2,Hybrid Bike
2021-07-26,497.84,1,Mountain Bike
2022-11-04,6602.3099999999995,3,Cruiser
2022-01-18,1379.88,4,Mountain Bike
2022-11-16,4877.22,2,Folding Bike
2022-01-29,4832.68,1,Road Bike
2024-04-18,13994.099999999999,3,Road Bike
2020-12-19,5007.12,3,Cruiser
2021-07-27,11245.550000000001,5,Electric Bike
2021-11-30,9713.789999999999,3,BMX
2022-08-04,19261.92,4,Folding Bike
2023-05-12,2686.94,1,Road Bike
2022-04-17,3278.46,3,Folding Bike
2021-01-21,1874.8500000000001,5,Hybrid Bike
2020-03-12,8978.43,3,Road Bike
2024-07-30,17691.7,5,Mountain Bike
2022-06-15,8006.22,2,Cruiser
2023-02-10,21549.35,5,Electric Bike
2021-12-29,4465.1,2,Mountain Bike
2022-12-12,3452.4,5,Road Bike
2021-04-12,2202.0,5,Electric Bike
2022-02-18,9040.53,3,Folding Bike
2022-09-09,925.36,2,Electric Bike
2020-03-02,1204.67,1,Cruiser
2022-04-13,3210.77,1,Road Bike
2020-05-06,10435.050000000001,5,BMX
2020-09-03,7601.15,5,BMX
2022-12-30,2047.44,1,Mountain Bike
2020-12-21,1334.9,1,Folding Bike
2021-05-17,1953.97,1,Cruiser
2023-05-14,5736.98,2,Electric Bike
2024-02-25,7191.96,2,Cruiser
2020-11-11,6409.48,4,BMX
2021-12-28,4210.35,3,Mountain Bike
2021-04-06,4240.03,1,BMX
2023-07-08,4169.36,2,Road Bike
2023-02-22,12251.82,3,Mountain Bike
2021-11-01,6141.18,3,Mountain Bike
2024-06-15,4822.02,2,Electric Bike
2020-03-05,1192.3799999999999,3,BMX
2020-12-24,15389.25,5,Cruiser
2024-09-19,8956.1,2,Hybrid Bike
2022-02-22,11907.630000000001,3,Folding Bike
2021-08-22,13761.72,4,Electric Bike
2020-01-31,19620.64,4,Mountain Bike
2022-02-27,1877.63,1,Folding Bike
2024-04-05,3398.33,1,Mountain Bike
2023-01-12,2726.64,3,Mountain Bike
2020-07-14,5420.12,2,Mountain Bike
2022-09-10,1362.09,1,Hybrid Bike
2021-03-16,1440.88,2,Electric Bike
2024-08-06,1207.75,1,Folding Bike
2023-05-08,11221.92,4,Cruiser
2023-03-31,7859.88,3,Folding Bike
2023-06-26,18309.7,5,Electric Bike
2022-11-18,14471.05,5,BMX
2022-04-29,6101.44,4,Cruiser
2021-08-30,19318.05,5,BMX
2021-09-27,9891.36,2,Hybrid Bike
2024-02-13,421.34,2,Electric Bike
2022-02-07,4919.700000000001,5,Electric Bike
2024-06-02,2054.12,1,Folding Bike
2020-01-28,13628.55,5,Folding Bike
2021-08-19,11064.900000000001,3,Hybrid Bike
2020-12-25,4876.62,3,Mountain Bike
2021-03-20,4612.79,1,Hybrid Bike
2023-06-28,9526.84,4,Mountain Bike
2024-03-14,1124.19,3,Mountain Bike
2024-08-04,4479.49,1,Mountain Bike
2022-09-25,14012.5,5,Road Bike
2023-10-01,5533.75,5,Road Bike
2022-08-10,931.86,3,BMX
2021-12-06,7171.56,2,Hybrid Bike
2022-01-26,2754.4,4,Folding Bike
2020-11-21,4494.8,5,Mountain Bike
2023-06-27,880.77,1,Folding Bike
2021-05-16,5453.95,5,Cruiser
2023-01-08,5984.9,2,Hybrid Bike
2022-08-08,14933.880000000001,3,Folding Bike
2023-09-16,2906.3999999999996,3,Hybrid Bike
2020-09-22,2082.43,1,Folding Bike
2024-01-06,4231.18,2,Folding Bike
2020-08-31,21805.25,5,Hybrid Bike
2023-03-11,8530.7,5,Cruiser
2020-10-17,5946.2699999999995,3,Electric Bike
2022-03-02,4795.49,1,BMX
2023-12-23,16034.4,4,BMX
2020-06-28,9816.08,4,Folding Bike
2023-09-02,396.24,1,BMX
2023-03-17,3146.34,3,Cruiser
2024-08-20,5039.4,5,Cruiser
2021-09-05,23707.95,5,Cruiser
2023-10-22,9759.48,3,Mountain Bike
2021-10-14,24320.6,5,Folding Bike
2023-05-07,3052.82,1,Folding Bike
2020-07-05,2201.0,5,Folding Bike
2024-06-30,2875.24,2,Mountain Bike
2022-11-02,12519.96,3,Cruiser
2023-09-25,5979.6900000000005,3,BMX
2022-02-15,12182.6,4,Folding Bike
2020-03-12,1426.45,5,Hybrid Bike
2021-08-15,3963.92,2,Hybrid Bike
2024-06-08,1700.06,2,Mountain Bike
2020-10-08,9209.400000000001,5,Folding Bike
2020-05-27,18662.16,4,Electric Bike
2022-03-11,13517.82,3,BMX
2022-12-05,3354.06,3,Hybrid Bike
2022-01-24,9033.48,2,Road Bike
2020-02-02,2399.5,5,Road Bike
2021-05-10,1690.36,4,Road Bike
2020-04-06,12562.2,4,Mountain Bike
2024-02-17,7114.74,3,Hybrid Bike
2023-06-02,6540.32,4,Hybrid Bike
2023-05-21,16902.149999999998,5,Folding Bike
2023-12-24,6552.599999999999,3,Cruiser
2022-01-13,4772.200000000001,5,Road Bike
2020-03-11,6401.25,5,Cruiser
2024-07-19,2121.2,5,Hybrid Bike
2020-06-07,3698.74,2,Mountain Bike
2020-10-29,12159.18,3,BMX
2020-11-18,9755.31,3,BMX
2022-08-31,5413.68,3,Hybrid Bike
2022-07-03,828.66,1,BMX
2021-08-08,4632.0,1,Cruiser
2023-11-20,7623.24,2,Folding Bike
2023-07-24,7288.32,2,Folding Bike
2022-01-09,2501.3,5,Hybrid Bike
2020-07-16,8328.6,4,Cruiser
2021-04-16,2510.96,2,Cruiser
2020-08-22,3811.99,1,Cruiser
2020-11-18,4833.86,2,Folding Bike
2020-11-08,10679.61,3,Electric Bike
2020-11-04,8719.66,2,Mountain Bike
2022-08-13,16526.52,4,BMX
2021-01-16,6446.52,2,Cruiser
2024-08-14,664.95,3,BMX
2020-10-05,6465.84,2,Folding Bike
2020-04-23,8016.28,4,Folding Bike
2020-06-15,659.02,1,Road Bike
2023-07-02,9842.4,5,Electric Bike
2023-08-05,223.8,1,Mountain Bike
2021-08-24,17085.25,5,Folding Bike
2024-01-28,2614.53,1,Mountain Bike
2020-03-14,4777.75,5,Hybrid Bike
2022-12-07,3381.7799999999997,3,BMX
2021-08-14,9868.26,3,Electric Bike
2023-07-05,16972.08,4,Electric Bike
2021-03-06,4932.36,3,Cruiser
2023-09-08,23240.35,5,Road Bike
2021-03-01,978.72,2,Folding Bike
2023-09-28,3990.92,1,BMX
2024-05-30,7311.3,5,Cruiser
2021-11-04,6195.52,4,Electric Bike
2020-05-26,14133.84,3,Electric Bike
2021-11-29,4564.6,2,Mountain Bike
2023-08-26,2365.04,4,Hybrid Bike
2023-02-17,4102.38,2,Hybrid Bike
2021-03-20,19615.96,4,Cruiser
2023-01-12,5990.1,2,Mountain Bike
2022-11-13,1453.35,3,Cruiser
2022-04-22,2800.44,1,Mountain Bike
2023-05-12,15032.68,4,Folding Bike
2022-01-10,4210.06,1,BMX
2020-01-26,5958.66,3,BMX
2023-06-09,9742.64,4,BMX
2020-03-16,14879.4,4,Cruiser
2024-04-25,8482.349999999999,3,Folding Bike
2021-12-05,9897.94,2,Folding Bike
2023-05-23,3092.63,1,Road Bike
2022-10-23,1396.65,3,BMX
2020-01-16,7809.64,4,Road Bike
2022-12-25,3685.59,1,Cruiser
2020-09-30,4776.84,3,Cruiser
2022-10-21,5571.84,2,Electric Bike
2021-09-19,3710.75,5,Electric Bike
2022-03-30,8358.06,2,Road Bike
2023-03-30,1621.3,2,Folding Bike
2023-06-20,5414.44,2,Folding Bike
2024-08-09,7239.76,4,Hybrid Bike
2023-12-28,4335.33,1,BMX
2020-04-27,2206.59,3,Electric Bike
2023-12-04,4186.5,1,Cruiser
2024-06-07,7666.45,5,Mountain Bike
2023-07-04,7065.64,4,BMX
2021-11-11,12881.05,5,Road Bike
2021-08-02,3433.4,2,Folding Bike
2023-02-11,575.97,1,Folding Bike
2022-08-09,22227.0,5,Electric Bike
2024-01-25,17426.12,4,Folding Bike
2020-07-17,16374.1,5,Mountain Bike
2021-11-12,6872.6,5,BMX
2024-05-30,17888.699999999997,5,Road Bike
2024-06-09,7068.14,2,Electric Bike
2020-09-29,2258.74,1,Road Bike
